timestamp_iso,session_uid,device_type,lang,eventType,t_ms,pageX,pageY,deltaY,key,button,targetId,targetName,meta
"sess_eh831km4gcl_mn317kim","mousemove",3644,722,657,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3651,722,658,,"","div"
"sess_eh831km4gcl_mn317kim","click",3686,722,658,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3694,722,658,,"","div"
"sess_eh831km4gcl_mn317kim","keydown",3718,,,,"с","body"
"sess_eh831km4gcl_mn317kim","mousemove",3730,723,658,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3738,724,658,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3742,726,655,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3749,728,653,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3755,733,645,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",3762,743,631,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3769,748,621,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3776,764,598,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3783,786,567,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3790,812,524,,"","resetBtn"
"sess_eh831km4gcl_mn317kim","mousemove",3797,825,500,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3804,848,453,,"","message"
"sess_eh831km4gcl_mn317kim","mousemove",3811,868,402,,"","message"
"sess_eh831km4gcl_mn317kim","mousemove",3818,882,354,,"","message"
"sess_eh831km4gcl_mn317kim","mousemove",3825,887,327,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3832,897,271,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3839,902,221,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",3846,904,198,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",3853,904,154,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",3860,901,108,,"","p"
"sess_eh831km4gcl_mn317kim","mousemove",3867,894,60,,"","h2"
"sess_eh831km4gcl_mn317kim","mousemove",3874,889,39,,"","h2"
"sess_eh831km4gcl_mn317kim","mousemove",3878,885,17,,"","div"
"sess_eh831km4gcl_mn317kim","blur",4591,,,,"",""
"sess_eh831km4gcl_mn317kim","focus",28276,,,,"",""
"sess_eh831km4gcl_mn317kim","mousemove",28553,1357,11,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",28557,1331,25,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",28562,1305,41,,"","h3"
"sess_eh831km4gcl_mn317kim","mousemove",28569,1256,66,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",28576,1233,77,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",28583,1187,103,,"","decisionBox"
"sess_eh831km4gcl_mn317kim","mousemove",28590,1148,125,,"","decisionBox"
"sess_eh831km4gcl_mn317kim","mousemove",28597,1133,134,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",28604,1109,149,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",28611,1088,164,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",28618,1068,177,,"","label"
"sess_eh831km4gcl_mn317kim","mousemove",28624,1053,189,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",28632,1045,197,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28638,1034,208,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28645,1026,216,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28652,1022,219,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28659,1018,224,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28666,1014,228,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28673,1012,231,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28680,1011,231,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28687,1010,232,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28694,1010,233,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28797,1009,233,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28800,1006,233,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28805,1005,233,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28812,1003,233,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28819,999,232,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28826,995,230,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28833,993,230,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28840,990,229,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28847,988,229,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28854,986,228,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28861,983,228,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28867,982,226,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28874,979,225,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28881,974,225,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28888,970,224,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28895,967,224,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28902,961,224,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28909,951,222,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28916,946,222,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28923,932,220,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28930,917,218,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28937,904,215,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28944,897,214,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28951,885,212,,"","email"
